Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Салаты,Салат с копченой треской,"122,2 кКал","6,9 г","8,8 г",4 г
Салаты,Салат с креветками,"250,9 кКал","7,7 г","23,3 г","2,7 г"
Салаты,Салат с кукурузой,"319,9 кКал","7,4 г","22,5 г","23,4 г"
Салаты,Салат с маслом и уксусом,"167,2 кКал","1,4 г","15,8 г","5,1 г"
Салаты,Салат с сардинами,"85,1 кКал","6,1 г","2,6 г",10 г
Салаты,Салат с сельдереем и творогом,0 кКал,0 г,0 г,0 г
Салаты,Салат сезонный,"129,8 кКал","2,1 г","10,1 г","8,2 г"
Салаты,Салат со сметаной и яйцом,"81,4 кКал","1,8 г",7 г,3 г
Салаты,Салат столичный,"325,2 кКал","15,9 г","27,8 г",3 г
Салаты,Салат фруктовый со сметанным соусом,"137,7 кКал","1,1 г","7,9 г","16,6 г"
Салаты,Салат яичный,"214,2 кКал","7,3 г","19,5 г","2,6 г"
Салаты,"Салат-коктейль ""Экзотик""",0 кКал,0 г,0 г,0 г
Салаты,Салат-коктейль овощной,"147,4 кКал","1,8 г","12,8 г","6,6 г"
Салаты,Салат-коктейль рыбный,"217,6 кКал","13,9 г","17,3 г","1,7 г"
Салаты,Салат-коктейль с ветчиной и сыром,"273,6 кКал","12,4 г","23,8 г","2,6 г"
Салаты,Салат-коктейль с курицей и фруктами,"245,1 кКал","10,3 г","19,1 г","8,6 г"
Салаты,Свекла в сладком маринаде,"48,6 кКал","0,4 г","0,04 г","12,4 г"
Салаты,Свекла с клюквой,"103,7 кКал","1,5 г","6,2 г","11,2 г"
Салаты,"Селедка ""под шубой""","209,5 кКал",8 г,"18,2 г","3,7 г"
Салаты,Сельдь протертая с маслом,319 кКал,"16,1 г","26,4 г","4,4 г"
Салаты,Сыр картофельный,"154,6 кКал","9,1 г","9,6 г","8,5 г"
Салаты,Сыр слоеный,"196,1 кКал",16 г,"14,2 г","1,1 г"
Салаты,Сырный салат,"153,4 кКал","5,6 г","11,6 г","7,2 г"
Салаты,Сырный салат,0 кКал,0 г,0 г,0 г
Салаты,Фальшивый Оливье,167 кКал,"11,1 г","8,8 г","11,5 г"
Салаты,Черемша с маслом (национальное блюдо народов Севера),"124,3 кКал","3,4 г","8,7 г","8,6 г"
Салаты,Яблочный салат с сельдереем и помидорами.,0 кКал,0 г,0 г,0 г
Салаты,Яичный салат,"181,7 кКал","9,7 г","15,1 г","1,9 г"
