Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Рыба_и_морепродукты,Макрурус малоглазый,32 кКал,"7,1 г","0,4 г",0 г
Рыба_и_морепродукты,Макрурус тупорылый,68 кКал,"13,3 г","1,6 г",0 г
Рыба_и_морепродукты,Маринка,112 кКал,"16,8 г",5 г,0 г
Рыба_и_морепродукты,"Масло, белужье, китовое (Аляска)",900 кКал,0 г,100 г,0 г
Рыба_и_морепродукты,"Масло, китовое, гренландский или полярный кит (Аляска)",900 кКал,0 г,100 г,0 г
Рыба_и_морепродукты,"Масло, моржовое (Аляска)",900 кКал,0 г,100 г,0 г
Рыба_и_морепродукты,Масляная рыба,113 кКал,"18,8 г","4,2 г",0 г
Рыба_и_морепродукты,"Масляная рыба, приготовленная на жару",187 кКал,"22,15 г","10,28 г",0 г
Рыба_и_морепродукты,"Масляная рыба, сырая",146 кКал,"17,28 г","8,02 г",0 г
Рыба_и_морепродукты,"Медуза, сушеная с солью",36 кКал,"5,5 г","1,4 г",0 г
Рыба_и_морепродукты,"Менек, приготовленный на жару",112 кКал,"24,35 г","0,88 г",0 г
Рыба_и_морепродукты,"Менек, сырой",87 кКал,"18,99 г","0,69 г",0 г
Рыба_и_морепродукты,Мероу,104 кКал,"19,4 г","2,9 г",0 г
Рыба_и_морепродукты,Мидии,77 кКал,"11,5 г",2 г,"3,3 г"
Рыба_и_морепродукты,Мидия cockles (Аляска),79 кКал,"13,5 г","0,7 г","4,7 г"
Рыба_и_морепродукты,"Мидия голубая, приготовленная на пару",172 кКал,"23,8 г","4,48 г","7,39 г"
Рыба_и_морепродукты,"Мидия голубая, сырая",86 кКал,"11,9 г","2,24 г","3,69 г"
Рыба_и_морепродукты,Минога каспийская,326 кКал,"13,2 г","30,3 г",0 г
Рыба_и_морепродукты,"Минога речная, весенняя",119 кКал,"13,5 г","7,2 г",0 г
Рыба_и_морепродукты,"Минога речная, осенняя",213 кКал,"15,9 г","16,6 г",0 г
Рыба_и_морепродукты,Минтай,72 кКал,"15,9 г","0,9 г",0 г
Рыба_и_морепродукты,"Минтай припущенный, по 1-354",75 кКал,"16,2 г","1,1 г",0 г
Рыба_и_морепродукты,"Минтай, Аляска",76 кКал,"17,17 г","0,82 г",0 г
Рыба_и_морепродукты,"Минтай, Аляска, приготовленный",86 кКал,"19,42 г","0,99 г",0 г
Рыба_и_морепродукты,"Минтай, приготовленный на жару",111 кКал,"23,48 г","1,18 г",0 г
Рыба_и_морепродукты,"Минтай, сырой",56 кКал,"12,19 г","0,41 г",0 г
Рыба_и_морепродукты,Мойва весенняя,116 кКал,"13,1 г","7,1 г",0 г
Рыба_и_морепродукты,Мойва осенняя,217 кКал,"13,6 г","18,1 г",0 г
Рыба_и_морепродукты,"Моллюск брюхоногий, печеный или жареный на открытом огне",130 кКал,"26,3 г","1,2 г","1,7 г"
Рыба_и_морепродукты,Моллюск двустворчатый,86 кКал,"14,67 г","0,96 г","3,57 г"
Рыба_и_морепродукты,"Моллюск двустворчатый, консервированный, с маринадом",2 кКал,"0,4 г","0,02 г","0,1 г"
Рыба_и_морепродукты,"Моллюск двустворчатый, консервированный, сухой продукт без маринада",142 кКал,"24,25 г","1,59 г","5,9 г"
Рыба_и_морепродукты,"Моллюск двустворчатый, обжаренный в панировке",202 кКал,"14,24 г","11,15 г","10,33 г"
Рыба_и_морепродукты,"Моллюск двустворчатый, приготовленный на пару",148 кКал,"25,55 г","1,95 г","5,13 г"
Рыба_и_морепродукты,Моллюск рапана,77 кКал,"16,7 г","1,1 г",0 г
Рыба_и_морепродукты,"Молоки рыб, все виды",143 кКал,"22,32 г","6,42 г","1,5 г"
Рыба_и_морепродукты,"Молоки рыб, все виды, приготовленные на жару",204 кКал,"28,62 г","8,23 г","1,92 г"
Рыба_и_морепродукты,"Морж, мясо и подкожный жир, сырые, (Аляска)",282 кКал,"16,3 г","24,1 г",0 г
Рыба_и_морепродукты,"Морж, мясо, сушеное, (Аляска)",251 кКал,57 г,"2,6 г",0 г
Рыба_и_морепродукты,"Морж, мясо, сырое, (Аляска)",199 кКал,"19,2 г","13,6 г",0 г
Рыба_и_морепродукты,Морская капуста (ламинария) свежая,"24,9 кКал","0,9 г","0,2 г",3 г
Рыба_и_морепродукты,Морская капуста (ламинария) сушеная,189 кКал,"7,1 г","1,6 г","22,6 г"
Рыба_и_морепродукты,"Морские водоросли агар, сушеные",306 кКал,"6,21 г","0,3 г","73,18 г"
Рыба_и_морепродукты,"Морские водоросли агар, сырые",26 кКал,"0,54 г","0,03 г","6,25 г"
Рыба_и_морепродукты,"Морские водоросли вакаме, сырые",45 кКал,"3,03 г","0,64 г","8,64 г"
Рыба_и_морепродукты,"Морские водоросли ирландский мох, сырой",49 кКал,"1,51 г","0,16 г","10,99 г"
Рыба_и_морепродукты,"Морские водоросли канадские культивируемые emi-tsunomata, сушеные",259 кКал,"15,34 г","1,39 г","9,54 г"
