Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Фрукты_и_ягоды,Груша Анжу зеленая,66 кКал,"0,44 г","0,1 г","12,69 г"
Фрукты_и_ягоды,Груша Анжу красная,62 кКал,"0,33 г","0,14 г","11,94 г"
Фрукты_и_ягоды,"Груша Бартлетт (вильямс, дюшес)",63 кКал,"0,39 г","0,16 г","11,91 г"
Фрукты_и_ягоды,Груша Бере Боск,67 кКал,"0,36 г","0,09 г",13 г
Фрукты_и_ягоды,Груша сушеная,270 кКал,"2,3 г","0,6 г","62,6 г"
Фрукты_и_ягоды,Грушевый компот. Консервы,74 кКал,"0,2 г","0,2 г","18,1 г"
Фрукты_и_ягоды,Груши сушеные,262 кКал,"1,87 г","0,63 г","62,2 г"
Фрукты_и_ягоды,"Груши сушеные, тушеные без сахара",127 кКал,"0,91 г","0,31 г","27,41 г"
Фрукты_и_ягоды,"Груши сушеные, тушеные с сахаром",140 кКал,"0,86 г","0,29 г","31,34 г"
Фрукты_и_ягоды,"Груши, консервированные в водной заливке",29 кКал,"0,19 г","0,03 г","6,21 г"
Фрукты_и_ягоды,"Груши, консервированные в легком сахарном сиропе",57 кКал,"0,19 г","0,03 г","13,57 г"
Фрукты_и_ягоды,"Груши, консервированные в насыщенном сахарном сиропе",74 кКал,"0,2 г","0,13 г","17,57 г"
Фрукты_и_ягоды,"Груши, консервированные в насыщенном сахарном сиропе, сухой продукт",74 кКал,"0,24 г","0,18 г","16,38 г"
Фрукты_и_ягоды,"Груши, консервированные в собственном соку",50 кКал,"0,34 г","0,07 г","11,34 г"
Фрукты_и_ягоды,"Груши, консервированные в экстра-легком сахарном сиропе",47 кКал,"0,3 г","0,1 г","10,6 г"
Фрукты_и_ягоды,"Груши, консервированные в экстра-насыщенном сахарном сиропе",97 кКал,"0,19 г","0,13 г","23,65 г"
Фрукты_и_ягоды,Гуава,68 кКал,"2,55 г","0,95 г","8,92 г"
Фрукты_и_ягоды,Гуава земляничная,69 кКал,"0,58 г","0,6 г","11,96 г"
Фрукты_и_ягоды,"Гуава, соус, приготовленный",36 кКал,"0,32 г","0,14 г","5,88 г"
Фрукты_и_ягоды,"Джамболан (ямболан), сырой",60 кКал,"0,72 г","0,23 г","15,56 г"
Фрукты_и_ягоды,"Джекфрут, консервированный в сахарном сиропе",92 кКал,"0,36 г","0,14 г","23,04 г"
Фрукты_и_ягоды,"Джекфрут, сырой",95 кКал,"1,72 г","0,64 г","21,75 г"
Фрукты_и_ягоды,Дуриан,147 кКал,"1,47 г","5,33 г","23,29 г"
Фрукты_и_ягоды,Дыня,35 кКал,"0,6 г","0,3 г","7,4 г"
Фрукты_и_ягоды,Дыня белая мускатная,36 кКал,"0,54 г","0,14 г","8,29 г"
Фрукты_и_ягоды,"Дыня замороженная, шарики",33 кКал,"0,84 г","0,25 г","7,24 г"
Фрукты_и_ягоды,"Дыня зимняя, кассаба",28 кКал,"1,11 г","0,1 г","5,68 г"
Фрукты_и_ягоды,"Дыня мускусная, канталупа",34 кКал,"0,84 г","0,19 г","7,26 г"
Фрукты_и_ягоды,"Дыня рогатая, (кивано), огурец африканский",44 кКал,"1,78 г","1,26 г","7,56 г"
Фрукты_и_ягоды,Ежевика,34 кКал,"1,5 г","0,5 г","4,4 г"
Фрукты_и_ягоды,Ежевика,43 кКал,"1,39 г","0,49 г","4,31 г"
Фрукты_и_ягоды,Ежевика дикая (Аляска),52 кКал,"0,84 г","1,07 г","6,64 г"
Фрукты_и_ягоды,"Ежевика, замороженная, неподслащенная",64 кКал,"1,18 г","0,43 г","10,67 г"
Фрукты_и_ягоды,"Ежевика, консервированная в насыщенном сахарном сиропе",92 кКал,"1,31 г","0,14 г","19,7 г"
Фрукты_и_ягоды,Жимолость,"41,2 кКал",0 г,0 г,"8,5 г"
Фрукты_и_ягоды,Изюм без косточек (из винограда кишмиш),281 кКал,"2,3 г","0,5 г","71,2 г"
Фрукты_и_ягоды,Изюм с косточками,296 кКал,"2,52 г","0,54 г","71,67 г"
Фрукты_и_ягоды,Изюм с косточками (виноград сушеный),276 кКал,"1,8 г","0,54 г","70,9 г"
Фрукты_и_ягоды,"Изюм чёрный без косточек (""коринка"", из винограда Черный Коринф)",290 кКал,"3,43 г","0,22 г","72,58 г"
Фрукты_и_ягоды,"Изюм, без косточек",299 кКал,"3,3 г","0,25 г","74,82 г"
Фрукты_и_ягоды,"Изюм, золотистый, без косточек",301 кКал,"3,28 г","0,2 г","76,72 г"
Фрукты_и_ягоды,Инжир,54 кКал,"0,7 г","0,2 г",12 г
Фрукты_и_ягоды,Инжир,74 кКал,"0,75 г","0,3 г","16,28 г"
Фрукты_и_ягоды,Инжир сушеный,257 кКал,"3,1 г","0,8 г","57,9 г"
Фрукты_и_ягоды,Инжир сушеный,249 кКал,"3,3 г","0,93 г","54,07 г"
Фрукты_и_ягоды,"Инжир сушеный, подслащенный",107 кКал,"1,42 г","0,4 г","23,37 г"
Фрукты_и_ягоды,"Инжир, консервированный в водной заливке",53 кКал,"0,4 г","0,1 г","11,79 г"
